N_GEO_1,C,36,N_OBECKOD,N,9,2,N_OBEC,C,37,N_CASTOBCE,N,9,2,N_KU,N,9,2,N_CASTOBC2,C,37,N_ZSJKOD,N,9,2,N_ZSJ,C,36,N_OBVYKLEB,N,8,2,N_TRVALEB,N,8,2,N_KRAJKOD,C,5,N_KRAJ,C,15,N_OKRESKOD,C,6,N_OKRES,C,19,N_ORPKOD,N,7,2,N_ORP,C,32,N_OOP,C,32,N_OOPMOP,C,33,N_AREAKM2,C,13
Pokratice,564567,Litoměřice,85561,685569,Pokratice,85561,Pokratice,1036,1008,CZ042,Ústecký,CZ0423,Litoměřice,4205,Litoměřice,OOP Litoměřice,OOP Litoměřice,0.316143483
Nad Pokraticemi,564567,Litoměřice,85561,685569,Pokratice,85642,Nad Pokraticemi,317,301,CZ042,Ústecký,CZ0423,Litoměřice,4205,Litoměřice,OOP Litoměřice,OOP Litoměřice,3.3461007266
Rovné,565067,Krabčice,72141,672149,Rovné,72141,Rovné,456,401,CZ042,Ústecký,CZ0423,Litoměřice,4211,Roudnice nad Labem,OOP Roudnice nad Labem,OOP Roudnice nad Labem,3.7955973339
Hlinná,564842,Hlinná,39250,639257,Hlinná,39250,Hlinná,119,128,CZ042,Ústecký,CZ0423,Litoměřice,4205,Litoměřice,OOP Litoměřice,OOP Litoměřice,3.7573558629
Ludslavice,588725,Ludslavice,88498,688495,Ludslavice,88498,Ludslavice,462,483,CZ072,Zlínský,CZ0721,Kroměříž,7202,Holešov,OOP Holešov,OOP Holešov,5.8508956248
Podhradní Lhota,588873,Podhradní Lhota,123790,723797,Podhradní Lhota,123790,Podhradní Lhota,512,523,CZ072,Zlínský,CZ0721,Kroměříž,7201,Bystřice pod Hostýnem,OOP Bystřice pod Hostýnem,OOP Bystřice pod Hostýnem,3.8105012761
Blišice,588601,Koryčany,69655,669652,Blišice,69655,Blišice,205,221,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Morkovice - Slížany,OOP Morkovice - Slížany,3.7837144173
Chomýž,588504,Chomýž,52698,652695,Chomýž,52698,Chomýž,347,357,CZ072,Zlínský,CZ0721,Kroměříž,7201,Bystřice pod Hostýnem,OOP Bystřice pod Hostýnem,OOP Bystřice pod Hostýnem,3.5639462511
Uhřice,589110,Uhřice,173355,773352,Uhřice,173355,Uhřice,171,196,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Morkovice - Slížany,OOP Morkovice - Slížany,3.4339361912
Pacetluky,588831,Pacetluky,117196,717193,Pacetluky,117196,Pacetluky,214,223,CZ072,Zlínský,CZ0721,Kroměříž,7202,Holešov,OOP Holešov,OOP Holešov,2.5598480659
Miňůvky,588296,Kroměříž,126144,726133,Postoupky,126136,Miňůvky,240,232,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Kroměříž,OOP Kroměříž,2.4405224825
Vážany,588296,Kroměříž,74993,674991,Vážany,74993,Vážany,1177,1165,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Kroměříž,OOP Kroměříž,2.2726453952
Skržice,589004,Soběsuky,151874,751871,Skržice,151874,Skržice,64,64,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Morkovice - Slížany,OOP Morkovice - Slížany,1.0751486866
Plešovec,588512,Chropyně,121746,721743,Plešovec,121746,Plešovec,233,229,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Hulín,OOP Hulín,0.7830450614
Určice,590126,Určice,174726,774723,Určice,174726,Určice,1317,1365,CZ071,Olomoucký,CZ0713,Prostějov,7108,Prostějov,OOP Prostějov 2,OOP Prostějov 2,11.2064184029
Skřípov,590002,Skřípov,148920,748927,Skřípov,148920,Skřípov,347,357,CZ071,Olomoucký,CZ0713,Prostějov,7103,Konice,OOP Konice,OOP Konice,11.0787476677
Brodek u Konice,589314,Brodek u Konice,12700,612707,Brodek u Konice,12700,Brodek u Konice,639,667,CZ071,Olomoucký,CZ0713,Prostějov,7103,Konice,OOP Konice,OOP Konice,6.4821601005
Nezamyslice,589764,Nezamyslice,104396,704393,Nezamyslice,104396,Nezamyslice,1359,1369,CZ071,Olomoucký,CZ0713,Prostějov,7108,Prostějov,OOP Němčice nad Hanou,OOP Němčice nad Hanou,5.6520110302
Jabloňany,581666,Jabloňany,55891,655899,Jabloňany,55891,Jabloňany,369,375,CZ064,Jihomoravský,CZ0641,Blansko,6202,Boskovice,OOP Boskovice,OOP Boskovice,2.4124929299
Tupesy,592722,Tupesy,171557,771554,Tupesy,171557,Tupesy,1080,1112,CZ072,Zlínský,CZ0722,Uherské Hradiště,7207,Uherské Hradiště,OOP Buchlovice,OOP Buchlovice,5.8328674705
Průmyslová zóna Vesecko,577626,Turnov,171620,771627,Daliměřice,328227,Průmyslová zóna Vesecko,10,9,CZ051,Liberecký,CZ0514,Semily,5109,Turnov,OOP Turnov,OOP Turnov,0.5148430613
Daliměřice,577626,Turnov,171620,771627,Daliměřice,171620,Daliměřice,1353,1302,CZ051,Liberecký,CZ0514,Semily,5109,Turnov,OOP Turnov,OOP Turnov,2.2367720992
Turov,575399,Moravany,171735,771732,Turov,171735,Turov,130,134,CZ053,Pardubický,CZ0532,Pardubice,5309,Pardubice,OOP Pardubice 3,OOP Pardubice 3,3.3025126304
Návrší,539619,Tuřany,171824,771830,Návrší,171824,Návrší,32,27,CZ041,Karlovarský,CZ0411,Cheb,4102,Cheb,OOP Cheb - venkov,OOP Cheb - venkov,1.372433867
Tuřany,539619,Tuřany,171832,771830,Tuřany,171832,Tuřany,67,75,CZ041,Karlovarský,CZ0411,Cheb,4102,Cheb,OOP Cheb - venkov,OOP Cheb - venkov,1.5648461442
Tušimice-velkolom,563102,Kadaň,171905,771899,Tušimice,171891,Tušimice-velkolom,0,0,CZ042,Ústecký,CZ0422,Chomutov,4204,Kadaň,OOP Kadaň,OOP Kadaň,11.1466752088
Tušimice,563102,Kadaň,171905,771899,Tušimice,171905,Tušimice,142,135,CZ042,Ústecký,CZ0422,Chomutov,4204,Kadaň,OOP Kadaň,OOP Kadaň,9.735368833
U Klikova,547280,Suchdol nad Lužnicí,171930,771937,Tušť,171948,U Klikova,32,28,CZ031,Jihočeský,CZ0313,Jindřichův Hradec,3114,Třeboň,OOP Suchdol nad Lužnicí,OOP Suchdol nad Lužnicí,2.9212131947
Tušť,547280,Suchdol nad Lužnicí,171930,771937,Tušť,171930,Tušť,245,261,CZ031,Jihočeský,CZ0313,Jindřichův Hradec,3114,Třeboň,OOP Suchdol nad Lužnicí,OOP Suchdol nad Lužnicí,6.441988558
Nový York,547280,Suchdol nad Lužnicí,171930,771937,Tušť,171921,Nový York,17,13,CZ031,Jihočeský,CZ0313,Jindřichův Hradec,3114,Třeboň,OOP Suchdol nad Lužnicí,OOP Suchdol nad Lužnicí,1.1723137769
Tvršice,543128,Staňkovice,172049,772046,Tvršice,172049,Tvršice,128,126,CZ042,Ústecký,CZ0424,Louny,4216,Žatec,OOP Žatec,OOP Žatec,3.3770915304
Mokrouše,540641,Mokrouše,172090,772097,Mokrouše,172090,Mokrouše,210,205,CZ032,Plzeňský,CZ0323,Plzeň-město,3209,Plzeň,OOP Plzeň 2,OOP Plzeň 2,2.7425552783
Týnec,541885,Týnec,406261,772313,Rozpáralka,172316,Týnec,281,296,CZ032,Plzeňský,CZ0322,Klatovy,3205,Klatovy,OOP Nýrsko,OOP Nýrsko,5.5685093822
Týnec,584959,Týnec,172324,772321,Týnec,172324,Týnec,1001,1070,CZ064,Jihomoravský,CZ0644,Břeclav,6204,Břeclav,OOP Břeclav,OOP Břeclav,11.5973489585
U Krhanic,530841,Týnec nad Sázavou,172383,772399,Chrást nad Sázavou,326364,U Krhanic,338,345,CZ020,Středočeský,CZ0201,Benešov,2101,Benešov,OOP Týnec nad Sázavou,OOP Týnec nad Sázavou,0.2346270491
Zbořený Kostelec,530841,Týnec nad Sázavou,172405,772399,Zbořený Kostelec,172405,Zbořený Kostelec,275,263,CZ020,Středočeský,CZ0201,Benešov,2101,Benešov,OOP Týnec nad Sázavou,OOP Týnec nad Sázavou,0.8229825505
Týnec nad Sázavou,530841,Týnec nad Sázavou,172391,772399,Týnec nad Sázavou,172391,Týnec nad Sázavou,3058,3142,CZ020,Středočeský,CZ0201,Benešov,2101,Benešov,OOP Týnec nad Sázavou,OOP Týnec nad Sázavou,2.8712183786
Chrást nad Sázavou,530841,Týnec nad Sázavou,172383,772399,Chrást nad Sázavou,172383,Chrást nad Sázavou,461,453,CZ020,Středočeský,CZ0201,Benešov,2101,Benešov,OOP Týnec nad Sázavou,OOP Týnec nad Sázavou,1.8982590555
Brodce,530841,Týnec nad Sázavou,172375,772399,Brodce,172375,Brodce,379,351,CZ020,Středočeský,CZ0201,Benešov,2101,Benešov,OOP Týnec nad Sázavou,OOP Týnec nad Sázavou,0.2568585451
Týniště nad Orlicí,576859,Týniště nad Orlicí,172421,772429,Týniště nad Orlicí,172421,Týniště nad Orlicí,5185,5339,CZ052,Královéhradecký,CZ0524,Rychnov nad Kněžnou,5208,Kostelec nad Orlicí,OOP Týniště nad Orlicí,OOP Týniště nad Orlicí,16.6479369215
Úboč,566161,Úboč,172553,772551,Úboč,172553,Úboč,87,88,CZ032,Plzeňský,CZ0321,Domažlice,3202,Domažlice,OOP Kdyně,OOP Kdyně,6.78828757
Stará Huť,566161,Úboč,172553,772551,Úboč,172545,Stará Huť,12,13,CZ032,Plzeňský,CZ0321,Domažlice,3202,Domažlice,OOP Kdyně,OOP Kdyně,0.6615676897
Týniště,568384,Zubrnice,193712,793710,Týniště,193712,Týniště,47,46,CZ042,Ústecký,CZ0427,Ústí nad Labem,4214,Ústí nad Labem,OOP Střekov,OOP Střekov,1.7505965378
U Soběslavě,553409,Zvěrotice,193828,793825,Zvěrotice,318027,U Soběslavě,76,82,CZ031,Jihočeský,CZ0317,Tábor,3110,Soběslav,OOP Soběslav,OOP Soběslav,0.4083086475
Zvěrotice,553409,Zvěrotice,193828,793825,Zvěrotice,193828,Zvěrotice,293,297,CZ031,Jihočeský,CZ0317,Tábor,3110,Soběslav,OOP Soběslav,OOP Soběslav,5.9956817981
Kamberk,531031,Kamberk,193127,793124,Kamberk,193127,Kamberk,117,124,CZ020,Středočeský,CZ0201,Benešov,2125,Vlašim,OOP Vlašim,OOP Vlašim,6.7051464409
Předbořice,531031,Kamberk,193119,793124,Předbořice,193119,Předbořice,18,18,CZ020,Středočeský,CZ0201,Benešov,2125,Vlašim,OOP Vlašim,OOP Vlašim,2.318400267
Hrajovice,531031,Kamberk,193101,793124,Hrajovice,193101,Hrajovice,21,20,CZ020,Středočeský,CZ0201,Benešov,2125,Vlašim,OOP Vlašim,OOP Vlašim,2.3216601457
Zlechov,592862,Zlechov,193241,793248,Zlechov,193241,Zlechov,1654,1684,CZ072,Zlínský,CZ0722,Uherské Hradiště,7207,Uherské Hradiště,OOP Buchlovice,OOP Buchlovice,6.5162250065
Za nádražím,545341,Zliv,403822,793272,Zliv,308161,Za nádražím,0,0,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Hluboká nad Vltavou,OOP Hluboká nad Vltavou,3.7739539732
Bezdrev,545341,Zliv,403822,793272,Zliv,308153,Bezdrev,4,2,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Hluboká nad Vltavou,OOP Hluboká nad Vltavou,4.6008495482
Pod Bojskem,545341,Zliv,403822,793272,Zliv,308145,Pod Bojskem,8,8,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Hluboká nad Vltavou,OOP Hluboká nad Vltavou,3.2347842756
Mydlák,545341,Zliv,403822,793272,Zliv,308137,Mydlák,12,4,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Hluboká nad Vltavou,OOP Hluboká nad Vltavou,1.4419832731
Průmyslový obvod,545341,Zliv,403822,793272,Zliv,308129,Průmyslový obvod,51,53,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Hluboká nad Vltavou,OOP Hluboká nad Vltavou,0.2221500051
Na hobiznách,545341,Zliv,403822,793272,Zliv,308111,Na hobiznách,1709,1750,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Hluboká nad Vltavou,OOP Hluboká nad Vltavou,0.4676453046
Zliv-střed,545341,Zliv,403822,793272,Zliv,193275,Zliv-střed,1705,1822,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Hluboká nad Vltavou,OOP Hluboká nad Vltavou,0.4640887172
Zlobice,589217,Zlobice,193305,793302,Zlobice,193305,Zlobice,471,489,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Kroměříž,OOP Kroměříž,4.7357338392
Pod Dubem,574899,Dašice,322300,793388,Pod Dubem,322300,Pod Dubem,116,91,CZ053,Pardubický,CZ0532,Pardubice,5309,Pardubice,OOP Pardubice 3,OOP Pardubice 3,0.263295317
Zminný,574899,Dašice,193381,793388,Zminný,193381,Zminný,154,144,CZ053,Pardubický,CZ0532,Pardubice,5309,Pardubice,OOP Pardubice 3,OOP Pardubice 3,3.04155401
Malolánské,574899,Dašice,193372,793388,Malolánské,193372,Malolánské,23,29,CZ053,Pardubický,CZ0532,Pardubice,5309,Pardubice,OOP Pardubice 3,OOP Pardubice 3,0.5952788044
Nová hora,593711,Znojmo,412741,793418,Znojmo,193518,Nová hora,51,40,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.6220405651
Horní Leska,593711,Znojmo,412741,793418,Znojmo,193500,Horní Leska,120,134,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.7366986346
U kamenného mostu,593711,Znojmo,412741,793418,Znojmo,193496,U kamenného mostu,3210,3184,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.6026847861
Nová nemocnice,593711,Znojmo,412741,793418,Znojmo,193488,Nová nemocnice,180,172,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.3751762002
Městský les,593711,Znojmo,412741,793418,Znojmo,193470,Městský les,607,564,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.8263039763
Pod Kraví horou,593711,Znojmo,412741,793418,Znojmo,193607,Pod Kraví horou,89,100,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.4933911388
Pražské sídliště,593711,Znojmo,412741,793418,Znojmo,193461,Pražské sídliště,4050,4154,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.6424749679
Cínová hora,593711,Znojmo,412741,793418,Znojmo,193453,Cínová hora,82,89,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,2.6703028777
Nad Gránicemi,593711,Znojmo,412741,793418,Znojmo,193445,Nad Gránicemi,732,765,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.2469560394
Masarykova kolonie,593711,Znojmo,412741,793418,Znojmo,193437,Masarykova kolonie,1577,1659,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.4389340592
Nad Dyjí,593711,Znojmo,412741,793418,Znojmo,193569,Nad Dyjí,1656,1802,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.2086426859
Za nádražím,593711,Znojmo,412741,793418,Znojmo,193551,Za nádražím,578,490,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,1.7861666501
Stará nemocnice,593711,Znojmo,412741,793418,Znojmo,193542,Stará nemocnice,342,122,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.1138618796
Střed,593711,Znojmo,412741,793418,Znojmo,193534,Střed,6147,6364,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.5470031378
Dolní Leska,593711,Znojmo,412741,793418,Znojmo,193526,Dolní Leska,308,308,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.215745743
Znojmo-historické jádro,593711,Znojmo,412741,793418,Znojmo,193411,Znojmo-historické jádro,3274,2469,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.5161638284
Dukelská,593711,Znojmo,412741,793574,Znojmo,314927,Dukelská,2242,2393,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.2477203315
Ke Chvalovicím,593711,Znojmo,412741,793574,Znojmo,193593,Ke Chvalovicím,86,88,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,3.4862027711
Zelnice,593711,Znojmo,412741,793574,Znojmo,193585,Zelnice,0,0,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.4888557792
Louka,593711,Znojmo,412741,793574,Znojmo,193577,Louka,1636,1663,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,0.7197681799
Věžovatá Pláně,536300,Věžovatá Pláně,193682,793680,Věžovatá Pláně,193682,Věžovatá Pláně,55,48,CZ031,Jihočeský,CZ0312,Český Krumlov,3103,Český Krumlov,OOP Český Krumlov,OOP Český Krumlov,2.6444101458
Dolní Pláně,536300,Věžovatá Pláně,193666,793680,Dolní Pláně,193666,Dolní Pláně,79,76,CZ031,Jihočeský,CZ0312,Český Krumlov,3103,Český Krumlov,OOP Český Krumlov,OOP Český Krumlov,2.1510775827
Zubčická Lhotka,545872,Zubčice,193704,793698,Zubčická Lhotka,193704,Zubčická Lhotka,45,41,CZ031,Jihočeský,CZ0312,Český Krumlov,3103,Český Krumlov,OOP Český Krumlov,OOP Český Krumlov,1.2697113118
Zubčice,545872,Zubčice,193691,793698,Zubčice,193691,Zubčice,265,285,CZ031,Jihočeský,CZ0312,Český Krumlov,3103,Český Krumlov,OOP Český Krumlov,OOP Český Krumlov,4.8707955235
Markvartice,545872,Zubčice,193674,793698,Markvartice,193674,Markvartice,80,79,CZ031,Jihočeský,CZ0312,Český Krumlov,3103,Český Krumlov,OOP Český Krumlov,OOP Český Krumlov,3.3481673677
Zubří,597147,Zubří,193739,793736,Zubří,193739,Zubří,422,430,CZ063,Vysočina,CZ0635,Žďár nad Sázavou,6108,Nové Město na Moravě,OOP Nové Město na Moravě,OOP Nové Město na Moravě,8.4604218322
Sedlečko u Soběslavě,599263,Sedlečko u Soběslavě,193810,793817,Sedlečko u Soběslavě,193810,Sedlečko u Soběslavě,125,131,CZ031,Jihočeský,CZ0317,Tábor,3110,Soběslav,OOP Soběslav,OOP Soběslav,2.8605357685
Hvozdec,535613,Hvozdec,193917,793914,Hvozdec,193917,Hvozdec,108,104,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Lišov,OOP Lišov,2.3831693221
Vlkovice,544779,Lišov,193925,793922,Vlkovice,193925,Vlkovice,82,89,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Lišov,OOP Lišov,3.8183852528
Zvíkov,535591,Zvíkov,193933,793931,Zvíkov,193933,Zvíkov,226,237,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Lišov,OOP Lišov,5.8810078086
Dvůr Ortvínovice,535591,Zvíkov,193933,793931,Zvíkov,193909,Dvůr Ortvínovice,26,26,CZ031,Jihočeský,CZ0311,České Budějovice,3102,České Budějovice,OOP Lišov,OOP Lišov,3.7607758424
U Přísnotic,584231,Žabčice,194123,794121,Žabčice,300659,U Přísnotic,124,126,CZ064,Jihomoravský,CZ0643,Brno-venkov,6221,Židlochovice,OOP Židlochovice,OOP Židlochovice,0.2502206016
Žabčice,584231,Žabčice,194123,794121,Žabčice,194123,Žabčice,1467,1487,CZ064,Jihomoravský,CZ0643,Brno-venkov,6221,Židlochovice,OOP Židlochovice,OOP Židlochovice,7.9295462502
Předonín,564575,Bechlín,1490,601497,Předonín,1490,Předonín,421,434,CZ042,Ústecký,CZ0423,Litoměřice,4211,Roudnice nad Labem,OOP Roudnice nad Labem,OOP Roudnice nad Labem,2.8057692413
Benzinov,564575,Bechlín,1490,601497,Předonín,1481,Benzinov,72,78,CZ042,Ústecký,CZ0423,Litoměřice,4211,Roudnice nad Labem,OOP Roudnice nad Labem,OOP Roudnice nad Labem,0.7231047362
Dubičná,565814,Úštěk,69159,669156,Dubičná,69159,Dubičná,45,45,CZ042,Ústecký,CZ0423,Litoměřice,4205,Litoměřice,OOP Litoměřice,OOP Litoměřice,2.8262087154
Lenešice,566322,Lenešice,79928,679925,Lenešice,79928,Lenešice,1401,1416,CZ042,Ústecký,CZ0424,Louny,4207,Louny,OOP Postoloprty,OOP Postoloprty,13.7245766907
Raná,566659,Raná,139246,739243,Raná,139246,Raná,229,235,CZ042,Ústecký,CZ0424,Louny,4207,Louny,OOP Postoloprty,OOP Postoloprty,9.5891836131
Očihov,566527,Očihov,108910,708917,Očihov,108910,Očihov,279,290,CZ042,Ústecký,CZ0424,Louny,4210,Podbořany,OOP Kryry,OOP Podbořany,9.3554967444
Staňkovice,543128,Staňkovice,153621,753629,Staňkovice,153621,Staňkovice,654,682,CZ042,Ústecký,CZ0424,Louny,4216,Žatec,OOP Žatec,OOP Žatec,8.1102057033
Výškov-rozvodna,566951,Výškov,188557,788554,Výškov,188565,Výškov-rozvodna,33,32,CZ042,Ústecký,CZ0424,Louny,4207,Louny,OOP Postoloprty,OOP Postoloprty,1.4704910482
Výškov,566951,Výškov,188557,788554,Výškov,188557,Výškov,359,341,CZ042,Ústecký,CZ0424,Louny,4207,Louny,OOP Postoloprty,OOP Postoloprty,5.0484021754
Zbrašín,566977,Zbrašín,191922,791920,Zbrašín,191922,Zbrašín,133,135,CZ042,Ústecký,CZ0424,Louny,4207,Louny,OOP Postoloprty,OOP Postoloprty,6.2982029123
Libořice,566381,Libořice,83232,683230,Libořice,83232,Libořice,253,269,CZ042,Ústecký,CZ0424,Louny,4216,Žatec,OOP Žatec,OOP Žatec,6.0044283891
Žiželice,567019,Žiželice,197505,797502,Žiželice,197505,Žiželice,213,235,CZ042,Ústecký,CZ0424,Louny,4216,Žatec,OOP Žatec,OOP Žatec,5.863009561
Žabokliky,566519,Nové Sedlo,146501,746509,Žabokliky,146501,Žabokliky,32,34,CZ042,Ústecký,CZ0424,Louny,4216,Žatec,OOP Žatec,OOP Žatec,4.3950314388
Sýrovice,566616,Podbořany,136549,736546,Sýrovice,136549,Sýrovice,139,171,CZ042,Ústecký,CZ0424,Louny,4210,Podbořany,OOP Podbořany,OOP Podbořany,3.8340215397
Runářov,589624,Konice,143618,743615,Runářov,143618,Runářov,134,147,CZ071,Olomoucký,CZ0713,Prostějov,7103,Konice,OOP Konice,OOP Konice,4.0864728213
Stichovice,589730,Mostkovice,99872,699888,Mostkovice,99881,Stichovice,670,666,CZ071,Olomoucký,CZ0713,Prostějov,7108,Prostějov,OOP Plumlov,OOP Plumlov,3.9564745196
K Seloutkám,589250,Prostějov,18864,618861,Domamyslice,320421,K Seloutkám,71,65,CZ071,Olomoucký,CZ0713,Prostějov,7108,Prostějov,OOP Prostějov 1,OOP Prostějov 1,2.1920595116
Příčky,589250,Prostějov,18864,618861,Domamyslice,320455,Příčky,0,0,CZ071,Olomoucký,CZ0713,Prostějov,7108,Prostějov,OOP Prostějov 1,OOP Prostějov 1,0.4399680122
Domamyslice,589250,Prostějov,18864,618861,Domamyslice,18864,Domamyslice,1002,1015,CZ071,Olomoucký,CZ0713,Prostějov,7108,Prostějov,OOP Prostějov 1,OOP Prostějov 1,0.6708123138
Vincencov,544710,Vincencov,116467,716464,Vincencov,116467,Vincencov,118,123,CZ071,Olomoucký,CZ0713,Prostějov,7108,Prostějov,OOP Němčice nad Hanou,OOP Němčice nad Hanou,1.1685913916
Kostníky,590894,Kostníky,70599,670596,Kostníky,70599,Kostníky,186,186,CZ063,Vysočina,CZ0634,Třebíč,6106,Moravské Budějovice,OOP Jemnice,OOP Jemnice,12.9351768409
Kozenec,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,329550,Kozenec,0,0,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,0.6399082396
Klínky-sever,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,329541,Klínky-sever,1858,1824,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,0.430036391
U Rathanu,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,314641,U Rathanu,0,0,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,0.6659516383
Nad dvorem,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,314633,Nad dvorem,0,0,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,1.561206852
Klínky,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,314625,Klínky,825,838,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,0.4793593998
Na Křemelkách,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,314617,Na Křemelkách,1156,1160,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,0.9881605218
Zámek,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,314609,Zámek,552,540,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,3.0988112487
Náměšť nad Oslavou-historické jádro,591211,Náměšť nad Oslavou,412601,701564,Náměšť nad Oslavou,101567,Náměšť nad Oslavou-historické jádro,379,447,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,0.245818921
Rokytnice nad Rokytnou,591611,Rokytnice nad Rokytnou,140996,740993,Rokytnice nad Rokytnou,140996,Rokytnice nad Rokytnou,876,890,CZ063,Vysočina,CZ0634,Třebíč,6113,Třebíč,OOP Okříšky,OOP Třebíč,8.0752383282
Pucov,591491,Pucov,136701,736708,Pucov,136701,Pucov,127,129,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,4.9085251937
Krahulov,550710,Krahulov,72222,672220,Krahulov,72222,Krahulov,232,237,CZ063,Vysočina,CZ0634,Třebíč,6113,Třebíč,OOP Třebíč,OOP Třebíč,4.8813841696
Číměř,590509,Číměř,23892,623890,Číměř,23892,Číměř,215,212,CZ063,Vysočina,CZ0634,Třebíč,6113,Třebíč,OOP Třebíč,OOP Třebíč,4.3412967441
Hluboké,590614,Hluboké,39641,639648,Hluboké,39641,Hluboké,209,214,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Náměšť nad Oslavou,OOP Náměšť nad Oslavou,4.282678127
